0,1,2,3,4,5,6,7,8,9,10,11,12
-1.0,3.0572831286228803,0.31696386844898194,0.145566930877564,0.41221473232724337,1.9536480062719392,1.476999276886775,2.3871224983202306,0.7573019561252816,2.7139875579666284,2.268306564011546,3.353812520783994,2.2464513436508904
-1.0,2.301133848527408,0.7996684337357958,3.2700233893888817,2.457587398138789,0.0838562367322302,2.553490281507227,2.0428144306805014,0.6848907232370354,1.87817696252616,1.6543665035858028,0.8978480556741677,0.07979153852775855
-1.0,0.22711392825129906,1.8659000311099523,1.6810646113980177,1.0243374120660524,1.3407813110058657,0.2612301236560004,0.743936408722111,2.6214748107936323,0.6704274879580758,0.3018376782249197,3.646259979760258,3.2281850298679995
-1.0,3.031643003347643,1.5584107976641404,1.3644610347782677,3.892707888388075,3.9737198474186997,1.1777972604883122,1.5423223857035504,0.8540938952224764,1.731262682551923,1.0440381202288966,3.9991422814514315,1.3692829751630549
-1.0,3.5592013859142453,3.684702420891554,1.8423520249585357,3.6818185634241787,3.8275230719683093,3.35887595630833,0.46050637272435635,3.777430947760594,2.8424647720173684,0.8816668794817191,0.5372169426131026,1.4708339737732934
1.0,3.818212496828227,2.706727713545081,2.2793224160604812,1.5802612444344564,0.00474564136209743,2.692373316330059,0.09629497024524136,1.1069771695957198,1.8084427126203324,0.5806903960882952,3.0429654973129616,0.2307471191602679
-1.0,3.3034269109859595,1.1436213483245772,2.0542724043258533,3.2657226016625867,1.843256083225051,3.0234796495509353,1.655966704054027,0.7624101290769074,3.8763351742091405,1.8922613367294696,2.450295864400457,3.7668808067931234
1.0,1.4838700988765008,1.8891232828445519,1.0118157627908482,2.967337027967837,1.1108908500617272,0.7155773345257872,1.3348378577509474,1.678585814111372,0.9974798104193519,1.7406634321804377,0.2934023242249051,2.501236659620339
-1.0,2.985360471254887,1.7775014365667134,1.4971056296927818,1.2406718061628634,3.872992768871318,3.6861618772023688,1.3626580558927799,3.2026059976791545,1.8938222754832488,3.679121359881357,1.8302272145320182,0.7437291757772466
-1.0,2.5943388444554505,0.43285596156429085,3.9789218425661455,2.559169401281659,3.1685291593415044,1.6641309805810467,1.1599267505074033,2.809875178402617,0.32382142395694213,1.0847125050056041,1.3458446927173955,2.4879311465917544
-1.0,1.2719525274450643,0.8882094143284673,0.2887216503229406,0.49802740434693016,3.3155728458445073,2.7109055148811914,0.41813478688754424,2.4698693570822985,3.883752962093807,3.28188550230485,0.21214879468178882,1.1057679074175688
-1.0,0.35321083987731416,3.986019441189829,3.0855108513884804,3.9764730360731284,0.9057444105203345,2.833284243518083,1.2904160468963513,2.4229696356923665,3.0547159488194606,3.2558483250427215,0.2369313604008041,1.9277981897671994
1.0,3.9356660369608565,0.3743134490265829,3.805681407801068,1.1528831495728888,1.7402924971472271,2.4932647473728444,1.724437294440135,2.968109612963188,3.743151325501185,1.3456307032367616,0.18383855637313262,2.523886959590741
1.0,3.5952548642280138,2.8581099647305033,3.867899590266157,1.213434274309979,1.1028899152359246,2.1240079442097124,3.8874526111794627,1.4877830168192685,1.5417002025380406,1.9156962468355108,2.293053004163576,1.458328395035406
1.0,1.6048858018381642,2.8189099676500176,3.3034288423369795,3.208130493818383,2.2336758439497553,3.3894346160697073,3.5816764339095353,2.3406820915353075,0.9600438216041569,2.0842962710361665,0.547256926467087,2.2081006372204226
-1.0,0.6877143207025065,2.6429888907469046,2.1738510159825593,0.544214380851336,0.56119489426613,0.774772464494716,2.3211406822375467,3.0884105140184137,0.8615280956844291,2.376497585657365,1.324500259845102,0.8393557714580329
1.0,0.5609809202445479,2.733284345610858,2.09872763820013,1.0801479050245777,3.244764318604222,2.128876941343258,0.28951269070488195,2.422612758310389,3.0104458834188366,0.4151568513165791,1.5771953814043278,3.899876753836061
-1.0,2.3258127511167324,1.512449686184488,3.5631561089817327,3.2372216651797032,2.7492172890592177,0.6539009175274275,0.484456668432073,0.5219460695282394,1.1470918653768405,1.0380619630828511,3.08786772238733,0.5220601737329464
1.0,3.1722491986746157,1.3585594937972885,2.5365613032580088,2.8782827040670567,0.44686839369976195,0.6144490679744923,0.19138718072718186,2.139705342580135,0.6961163483095714,0.9890023572717719,2.650427938387762,2.309571259948532
-1.0,2.2440257964420907,2.8501575677273214,2.1902249442006063,2.509634946426769,0.46118997183095534,3.329552774248418,1.3321077618500254,2.0365644240229783,0.21926929080967827,3.2300855254195238,2.1468917458781527,2.4926820015408047
-1.0,2.0822948598312703,3.1038344722547726,3.435489263603745,3.5710607890586776,2.080706908302529,1.2575536333498651,3.709558310220978,0.39189668295201496,3.177423776070768,2.656566481963862,2.858078818372758,3.1808423461844693
-1.0,3.383111232850127,3.5025477422011466,2.8507436859982533,1.4101922597362622,2.777890625437868,3.020418306245799,0.6839409766612286,2.2190134093123572,0.8728617539651911,3.1390299320397594,0.046722494317898544,1.5222850749421895
-1.0,1.7414080578664342,0.15787991143115176,3.930198350012142,0.7808601945193141,3.404020621376529,2.033566375768623,1.1244599464512732,2.0580116405045246,2.264409549090109,0.7352274316870373,1.773223148013403,1.3180727770754257
1.0,1.4931419269205568,0.5804856806053182,3.3078408998022084,1.2115989971637964,1.6647689048884722,3.433541677961571,3.0787389385433386,3.756613074703507,3.077763551736809,0.8248199997477812,2.648602189094618,2.1077510427387516
-1.0,1.0513460290414063,0.16782465613269393,2.9294315025379247,0.31529306439009996,0.3888060923827381,3.5709751994124606,3.536471153444989,0.6853241451992327,1.1539806333579699,3.381048353718088,1.0158211040839547,3.7154562770930726
-1.0,3.9693333289864277,3.4385570394131886,0.29274156565560405,3.9887031435711373,1.7933801713457385,3.1903588305536426,2.3291674719586584,0.7985204789301785,1.2010701228010507,1.5878561330526768,3.3288644881851672,2.606434233512953
1.0,3.650343550524119,2.1772889045856174,2.263257037942572,3.7828878386555918,0.32786600551845035,1.1795759597834286,3.45547190182835,0.08321789419908354,0.6963295322276086,3.6578569481069754,3.0874799380550644,3.3350512414229163
-1.0,3.991939607927965,2.6684179141415476,0.639248701296196,0.36413191375095,3.3709302314729777,1.9254601706445773,3.0686167546101726,1.7916026338085724,1.092418391376086,3.8391793301974806,0.03786435350566686,0.07326792592420972
-1.0,1.1237852945899705,2.1964250349077257,1.6281999331665578,2.052457872670688,3.3094277586543086,1.6912140407668694,1.9701026226054519,0.39946427526124717,2.1889570532278144,2.1410433366649615,0.5180875096779776,0.37096646456876137
-1.0,2.3967880689421848,1.985444498342829,2.265664054979305,1.0644781407182138,2.3482847576884454,3.156485032440635,0.5006942486855341,2.695868997570233,3.7180916462671907,2.7117860258790603,0.49364734543998967,0.9022442348921564
-1.0,3.466327894454567,2.7409420307057872,1.2702014415420564,2.834224519880625,0.045030354959914476,0.21338557500646216,3.0712966066386533,0.6292359955226638,3.291197440878466,3.1508896771613775,3.9365626661869557,3.894740449692262
-1.0,0.2451989396224783,0.17971571784925544,3.6257929676081395,2.7200103131887325,0.48043591818873344,1.6084907172372818,0.4161399053120376,2.6258839134727276,0.191906632610773,2.868452535426685,1.5150284936106533,2.8244000796246502
-1.0,1.1006198714955477,2.3110355962169864,2.219967419802536,0.762782688936654,1.5483390283599077,1.226401378295416,3.256486616385949,2.80404418693179,1.1310205305017123,1.8257114111563353,2.051225319854938,3.141516460739406
-1.0,1.7702363904110427,0.49418041640222077,2.4223678564591298,2.117406312811474,0.6648545323846777,0.12147781842425687,2.7623791233467627,0.7304585296648507,3.243528418571539,3.656111001973249,1.626466849251777,3.992916701322728
1.0,3.7106560213225555,3.4181355098766426,2.9947417172752337,2.9595680391482135,3.219650814363652,0.4064424555513315,1.1014519707783372,3.299770908040299,1.3282100064544111,0.7009657000100886,2.340395570064561,2.742582901224608
1.0,3.4053085100937808,2.4816117364379457,1.7237426683259343,3.4506416813722023,0.5199238170356906,0.9408504224237482,1.7269886019457403,3.450144813723338,3.937238158594534,2.8639586238999963,2.091917103004062,0.6529390390932943
-1.0,3.4296954526209023,0.08719942548238935,0.09411653779954188,0.024773482761593524,3.278920178490907,2.443584015893821,1.9271778786056006,3.3512240521813492,3.468419884610404,0.2565101601357429,1.896622590802227,1.1154931843554947
-1.0,3.3360741493676125,0.1074945918413115,3.988903566786604,2.78293770911941,2.304465375836993,0.9429710832598439,3.9321744640263576,3.4848014835479306,0.923096234410405,0.8094570848971308,1.8176489296111704,3.365941149161027
1.0,2.3202202944831436,2.1519870184166603,3.5117466841203866,1.6501628653390936,2.1285105692479234,3.6705536837384454,3.296020711714451,3.6875697131876444,2.300991228487665,2.180454857584995,0.32405477221744583,0.8637502225124902
1.0,1.7108951820154261,2.1906542708308376,2.4723772336406,3.537428906377603,1.357540702506658,2.725791387254668,0.8056491282951206,0.7305748436082435,1.5178602346721202,2.66694393659789,3.7669817922729503,2.3637423744682424
1.0,0.7101696166160347,0.21805734971557378,0.17271439110726483,1.8854488473884006,1.0060052291559063,1.1518025751903758,2.431018671376416,3.01999676461248,3.4278848140309104,0.96896567180515,3.432280109107404,2.1770815391176637
1.0,2.2046255522951106,1.2839420819532634,1.3738550892969714,0.40431222342250983,1.5708319742692303,0.7067526975003235,3.9579086154958576,2.042101438129423,1.6684616476329879,0.8371636546502725,2.523551372286277,2.3259768233143587
1.0,2.79510294389019,1.3903713773931359,3.8118077249870845,0.992674815536573,1.852502730057044,1.869958995694152,3.2856849442503955,3.2967441344313553,1.1792324118452417,3.0136660743888455,3.0548705213707876,0.107213721786235
1.0,0.501957957990891,1.4983166638495642,0.958993225125607,2.4896141152837497,2.1457395282379133,2.414361742258017,1.2023870987021401,3.429400105186351,2.803116241366191,2.5555870767992714,3.8858569284730455,1.959116304198826
1.0,0.663522821464618,0.17899667969349276,3.9263856332810363,1.6613051186020478,0.14112167436326306,1.4551734011956898,1.7960420232517196,2.02172272340904,0.6069695004294289,2.8632200020787804,0.7370629518997038,3.8260831589834297
-1.0,2.123248589043514,1.389535150785795,2.5082824752979196,1.9486900504872655,1.6205758355763908,0.6985979980094399,1.6929947518833997,0.14267880638448593,1.5475767551932003,2.365279699754207,2.169191118251171,0.5099009371015755
-1.0,1.084254684723434,3.904879905425704,0.4297578052241908,3.1702980358088784,1.683075564738032,2.9032908191012528,2.886182670888541,1.5584167413180494,0.7167453956751837,0.5159729163105586,1.2312197634862168,2.6435368920775564
-1.0,2.4748706094350608,2.6463774881045885,2.6848205477548905,2.613514992953424,0.3241926441551666,1.4935811076253835,1.891075521460754,0.5904977610467039,1.730954170950556,3.217093482974852,2.4646872714575427,0.9975097074771382
-1.0,3.4520923796856673,0.9994706881550348,1.6819493296830417,0.3477333150810633,3.270962067576013,2.1573135465571522,3.547569489409557,0.92719984221571,3.315345757454962,3.21163430247736,0.7830453706170006,0.9449704820909606
1.0,1.4608522145354348,2.31701258231288,3.6072341018276504,1.896108531703136,2.6260334305495703,2.344010436606128,1.7302981943121125,3.5049716403328603,3.770582153668731,0.1578840981232701,0.5294245232080299,3.3120566306426427
1.0,3.443649845426452,1.5225056523724891,0.4962855009672378,0.7878784515968058,2.1463607685327784,3.1194715369670942,0.7486818096388341,1.6807581768730278,1.7324463132177517,2.892557578383384,1.2788068714788667,3.3933241193221564
1.0,2.2696023612532765,1.584578386639226,1.1027658276841703,2.717813763925641,3.2559705946591757,3.393811536124247,3.803604507712877,3.8554850646271346,3.7147765705437745,1.5158536572370163,2.445281011452883,0.9232325704837483
1.0,0.24442506341886894,3.4122457530175874,2.189009405641281,2.7186206917635687,0.52408132382361,3.2754308654447493,2.227371912193537,2.9850030079398513,1.7140452673720667,1.1734442922217947,0.23122535628899765,1.7696375391786643
1.0,1.3886502407655246,1.0975450197922205,0.3373552445381134,2.307777480987134,3.500388718613595,0.2732812407453884,0.12950867127818233,1.0578576834025855,0.3276260365389252,2.364383919940749,0.5911293135848363,0.0668608586627979
-1.0,1.4142280944746166,0.9806755965474476,2.485772584261415,0.9042892916831722,3.1264750003869977,3.272349295208804,1.671587657760782,1.8448372541949358,2.1139705187188107,0.5330975493560435,2.16482855340824,2.553952870012374
-1.0,3.2723585156912485,0.5729070339031743,0.5668473413820703,2.803653322801255,0.8097752050686209,2.6609113073602004,2.096068955539348,1.4162257232070075,2.1910189245396836,3.3364929592015073,0.1715638983171539,3.067705223768673
-1.0,0.7365201656764899,1.8401564243129078,2.993384883953099,3.7222922079807805,1.801731488728183,0.3431036061199486,3.1199606787013394,3.935807707069891,0.3869154995837927,2.0615149869594713,1.332197949639129,2.4075065343365685
1.0,2.101133836107051,3.36755310872972,1.5286414274551214,2.5392560228722147,3.365661418783021,1.4142810950887044,3.034308640133026,1.1273331927889956,1.1946540858949004,3.8335169106956806,1.0529952905483513,0.25856230887636533
1.0,1.477574481187565,0.7586371169281234,2.7041499891061345,1.8238897970466024,1.1930736277116596,1.775240945761344,3.450460958665157,3.3021583966615577,2.718006030602015,2.2594611670327573,3.693800250329029,3.6988472270360675
1.0,3.0151531253798063,0.5167998879003708,3.302993356682178,3.6217582145455953,0.44352002593734285,0.07310659285343268,2.4908651346830375,0.580316883833961,1.8438003063405843,0.8933604444456154,3.205543336240717,1.8057858012061834
1.0,0.8039177409625755,0.7143909393528789,3.135478776999616,3.3274022242745214,2.521334288384384,3.383588132712554,1.314232373529284,2.8466423963693948,1.2861099889191259,3.617010489821484,2.8367192772605487,0.32330021071693915
-1.0,0.004056449092915582,2.690933333268087,0.46644389933613173,0.540031637700126,1.4126848596561952,1.4817258253732506,1.6855217663438324,3.53803517596943,0.9240234036262747,1.8007966499462675,3.058328261086302,1.1592076444540615
1.0,0.3365606965464063,3.015371239433947,3.8406775268386872,2.754032929081182,1.626022712892361,0.6855383674331503,0.3250697581021975,2.835027147971406,1.1576871516350975,1.9352043233538216,0.7590251155781389,1.6023840581014261
-1.0,2.3299686596561533,3.0618082872198373,1.5739695361034785,1.0978129491400592,1.7735978754065784,2.150629404039015,2.302948955754981,0.5873453283184986,1.9903488536213958,2.5895125735816937,2.1884777349490387,1.9692891741116294
-1.0,0.15706510136287388,2.8293392162855064,2.0614631804325354,0.5747036273811883,0.31307795027184904,3.920280908441467,3.442869268123259,1.2077070070875076,3.6515682323080783,3.3289363328156196,1.355436994633489,2.265131785182308
-1.0,0.22401382799292202,1.3094510863801987,3.8604022605316186,3.0530751374964913,0.8753518282219503,3.4773636111542907,2.4788721819193955,3.398911995048217,0.8236395299859147,3.8241670761965683,3.1958696986352897,0.47225428827829985
1.0,2.3023654795840898,2.204500339571995,1.5609384176544912,1.9614648443335851,0.921177311952829,2.173437741554827,1.5375876424327792,2.9469666987640997,1.7233865821769032,1.5129398194400103,0.5471359799801179,2.5299676851398862
-1.0,0.6312220360585363,0.003633193268623547,1.0935244558956243,2.0863649902114996,3.175950967085028,0.1699196246475001,3.3717602266489473,3.211506528822896,1.2116987069656817,1.7074765256274396,1.6052346551055083,3.2941863766143715
1.0,3.7209587550112575,0.5423968311050285,0.8264201609294388,1.2237426872500907,0.2009349772546769,3.1479535360077997,2.168373631078954,1.0716870382726302,3.903416975330537,1.2745026874242829,2.940985269000505,0.2571527651359764
-1.0,3.2159218478482394,3.4799605235680433,2.2396618041732705,1.2569634110673027,0.6959317066103732,3.5598942755548006,0.40687037327285447,3.0499198129126905,1.1988329286624273,2.748487267661058,3.8047731286991247,3.6984194969531825
1.0,3.415861412396245,2.543613438563787,3.5446370145221273,1.301414852354053,3.5565135209731054,2.803298788651608,3.8049273243532498,2.9208669505988656,1.6163071480179805,1.5732814830398527,3.752311703328297,1.1074020743654973
1.0,1.055112383024575,3.9740614656281688,1.075939530049843,0.7451852479508809,1.4176860492452499,2.270921051332487,2.966905141164722,0.5996250110898855,3.1729693761148434,2.8951206504606315,1.4329156287952296,2.3782852939642685
1.0,2.680179098061854,0.8195438075443993,0.44909886764397955,1.0923130422843297,0.0777928417130167,3.4703922114567463,1.7308686335379377,3.9830064558832596,3.014350801207467,3.851643506198571,0.9802569219370678,1.4929992830813954
1.0,1.7043515332405668,2.6292894373260767,3.669231013484098,3.841312586273313,3.1698641433988763,0.4962290544265562,1.9903324858603297,0.9208409027034752,2.9181566945627355,1.3026001698967078,1.7065603919344823,3.1762128075460816
-1.0,2.9661300901685848,0.7207111300839717,3.4969721649300385,2.829934481511676,3.1645321857596884,1.5473402839376589,2.511582134767415,2.676938122878477,3.052442698594741,3.1685491987983663,2.849371216688214,0.666266747281909
1.0,1.1935960901397076,2.0063890662989055,0.5218686150972598,1.7032139644832358,0.01919195673053986,0.21853756052950235,2.423615996756793,3.969639525037284,3.3234653993255776,1.6884376586835748,2.7919805077986104,1.5675973866846062
1.0,0.04377620439993146,0.617731080550219,2.277832745122374,3.0257070987376866,1.1793463800502537,0.4603740996007244,1.6537621761209524,2.3718564397236364,0.9536979917673918,0.015795477664566793,3.301951511669712,2.9142509858818335
-1.0,1.8599868533531279,1.6037566644434023,3.8441816687733166,3.7000773312061104,2.825716432942185,3.1792934773014387,2.109525623665465,1.5299508567642173,2.0667450235270235,0.7595441236455596,1.3670609220362007,1.9307798176646127
-1.0,0.15448417768054012,2.640466666898817,2.060427930438144,2.5287597204530945,1.7258925760964527,3.005343080269795,3.2243536904879044,1.1513293262244728,1.3478163891390338,0.6739029134042607,2.780671605597548,2.3129706307496862
-1.0,1.3161071230232584,0.7520303255461709,3.804097784915161,2.9222297424956003,1.8457417721981906,2.914356066633104,2.3855964888501315,1.0360359051025005,2.3502410687164956,2.9487152109486585,1.734662548484256,2.090137327716882
-1.0,2.140063325620777,2.7785092743348336,0.02203276804524945,0.8429737011452212,1.9891894978105507,1.4345446075837627,3.756429435757285,3.172802480030216,1.3698566227224465,2.9523611038358895,2.3421708584192595,1.2002477465562627
1.0,2.3496502004626296,2.545275520989089,0.9448958017210471,3.466625077735506,3.6192534356773103,0.5855069456258577,3.476263979346867,1.6448549831148096,0.2865769181366722,1.9675709535992354,1.870904830153886,3.022835727566386
